model_id	model_display	native_signature	processing_context	native_stem	production	backend_primary	backend_target	logical_primary	role_id	canonical_name	filename_tag	pair_id	intent	intent_source	review_status	evidence_or_waiver
mdx:bs_pope_instvoc_aname	BandSplit PolarFormer — Instrumental/Vocals Duality Lazy Bat · Aname	vocals|other	full_mix	vocals	native	vocals		true	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_pope_instvoc_aname; source=mvsepless; metadata_source=bundled_yaml:bs_pope_instvoc_aname_config.yaml; native_signature=vocals|other; backend_primary=vocals; backend_target=; reviewed_contexts=full_mix
mdx:bs_pope_instvoc_aname	BandSplit PolarFormer — Instrumental/Vocals Duality Lazy Bat · Aname	vocals|other	full_mix	other	native	vocals		false	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_pope_instvoc_aname; source=mvsepless; metadata_source=bundled_yaml:bs_pope_instvoc_aname_config.yaml; native_signature=vocals|other; backend_primary=vocals; backend_target=; reviewed_contexts=full_mix
mdx:bs_pope_karaoke_974_lambda	BandSplit PolarFormer — Karaoke · Lambda001	lead|back_instrum	full_mix	lead	native	lead	lead	true	vocal.lead	Lead Vocals	Lead_Vocals	pair.karaoke	karaoke	reviewed_manifest	reviewed	catalogue_id=mdx:bs_pope_karaoke_974_lambda; source=mvsepless; metadata_source=bundled_yaml:bs_pope_karaoke_974_lambda_config.yaml; native_signature=lead|back_instrum; backend_primary=lead; backend_target=lead; reviewed_contexts=full_mix|vocal_split
mdx:bs_pope_karaoke_974_lambda	BandSplit PolarFormer — Karaoke · Lambda001	lead|back_instrum	full_mix	back_instrum	native	lead	lead	false	mix.instrumental_with_backing_vocals	Instrumental with Backing Vocals	Instrumental_with_Backing_Vocals	pair.karaoke	karaoke	reviewed_manifest	reviewed	catalogue_id=mdx:bs_pope_karaoke_974_lambda; source=mvsepless; metadata_source=bundled_yaml:bs_pope_karaoke_974_lambda_config.yaml; native_signature=lead|back_instrum; backend_primary=lead; backend_target=lead; reviewed_contexts=full_mix|vocal_split
mdx:bs_pope_karaoke_974_lambda	BandSplit PolarFormer — Karaoke · Lambda001	lead|back_instrum	vocal_split	lead	native	lead	lead	true	vocal.lead	Lead Vocals	Lead_Vocals		karaoke	reviewed_manifest	reviewed	catalogue_id=mdx:bs_pope_karaoke_974_lambda; source=mvsepless; metadata_source=bundled_yaml:bs_pope_karaoke_974_lambda_config.yaml; native_signature=lead|back_instrum; backend_primary=lead; backend_target=lead; reviewed_contexts=full_mix|vocal_split
mdx:bs_pope_karaoke_974_lambda	BandSplit PolarFormer — Karaoke · Lambda001	lead|back_instrum	vocal_split	back_instrum	native	lead	lead	false	vocal.backing	Backing Vocals	Backing_Vocals		karaoke	reviewed_manifest	reviewed	catalogue_id=mdx:bs_pope_karaoke_974_lambda; source=mvsepless; metadata_source=bundled_yaml:bs_pope_karaoke_974_lambda_config.yaml; native_signature=lead|back_instrum; backend_primary=lead; backend_target=lead; reviewed_contexts=full_mix|vocal_split
mdx:bs_pope_vocals_zfturbo	BandSplit PolarFormer — Vocals · ZFTurbo	vocals|other	full_mix	vocals	native	vocals	vocals	true	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_pope_vocals_zfturbo; source=mvsepless; metadata_source=bundled_yaml:bs_pope_vocals_zfturbo_config.yaml; native_signature=vocals|other; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_pope_vocals_zfturbo	BandSplit PolarFormer — Vocals · ZFTurbo	vocals|other	full_mix	other	native	vocals	vocals	false	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_pope_vocals_zfturbo; source=mvsepless; metadata_source=bundled_yaml:bs_pope_vocals_zfturbo_config.yaml; native_signature=vocals|other; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_resurrection2_quality_test_unwa	BandSplit Roformer — Resurrection v2 (Quality Test) · Unwa	vocals|other	full_mix	vocals	native	vocals	vocals	true	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_resurrection2_quality_test_unwa; source=mvsepless; metadata_source=bundled_yaml:bs_resurrection2_quality_test_unwa_config.yaml; native_signature=vocals|other; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_resurrection2_quality_test_unwa	BandSplit Roformer — Resurrection v2 (Quality Test) · Unwa	vocals|other	full_mix	other	native	vocals	vocals	false	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_resurrection2_quality_test_unwa; source=mvsepless; metadata_source=bundled_yaml:bs_resurrection2_quality_test_unwa_config.yaml; native_signature=vocals|other; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_resurrection_inst_gabox	BandSplit Roformer — Instrumental Resurrection · Gabox	vocals|other	full_mix	vocals	native	other	other	false	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_resurrection_inst_gabox; source=mvsepless; metadata_source=bundled_yaml:bs_resurrection_inst_gabox_config.yaml; native_signature=vocals|other; backend_primary=other; backend_target=other; reviewed_contexts=full_mix
mdx:bs_resurrection_inst_gabox	BandSplit Roformer — Instrumental Resurrection · Gabox	vocals|other	full_mix	other	native	other	other	true	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_resurrection_inst_gabox; source=mvsepless; metadata_source=bundled_yaml:bs_resurrection_inst_gabox_config.yaml; native_signature=vocals|other; backend_primary=other; backend_target=other; reviewed_contexts=full_mix
mdx:bs_resurrection_inst_unwa	BandSplit Roformer — Instrumental Resurrection · Unwa	vocals|other	full_mix	vocals	native	other	other	false	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_resurrection_inst_unwa; source=mvsepless; metadata_source=bundled_yaml:bs_resurrection_inst_unwa_config.yaml; native_signature=vocals|other; backend_primary=other; backend_target=other; reviewed_contexts=full_mix
mdx:bs_resurrection_inst_unwa	BandSplit Roformer — Instrumental Resurrection · Unwa	vocals|other	full_mix	other	native	other	other	true	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_resurrection_inst_unwa; source=mvsepless; metadata_source=bundled_yaml:bs_resurrection_inst_unwa_config.yaml; native_signature=vocals|other; backend_primary=other; backend_target=other; reviewed_contexts=full_mix
mdx:bs_resurrection_unwa	BandSplit Roformer — Vocals Resurrection · Unwa	vocals|other	full_mix	vocals	native	vocals	vocals	true	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_resurrection_unwa; source=mvsepless; metadata_source=bundled_yaml:bs_resurrection_unwa_config.yaml; native_signature=vocals|other; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_resurrection_unwa	BandSplit Roformer — Vocals Resurrection · Unwa	vocals|other	full_mix	other	native	vocals	vocals	false	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_resurrection_unwa; source=mvsepless; metadata_source=bundled_yaml:bs_resurrection_unwa_config.yaml; native_signature=vocals|other; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_revive1_unwa	BandSplit Roformer — Vocals Revive v1 · Unwa	vocals|other	full_mix	vocals	native	vocals	vocals	true	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_revive1_unwa; source=mvsepless; metadata_source=bundled_yaml:bs_revive1_unwa_config.yaml; native_signature=vocals|other; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_revive1_unwa	BandSplit Roformer — Vocals Revive v1 · Unwa	vocals|other	full_mix	other	native	vocals	vocals	false	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_revive1_unwa; source=mvsepless; metadata_source=bundled_yaml:bs_revive1_unwa_config.yaml; native_signature=vocals|other; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_revive2_unwa	BandSplit Roformer — Vocals Revive v2 · Unwa	vocals|other	full_mix	vocals	native	vocals	vocals	true	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_revive2_unwa; source=mvsepless; metadata_source=bundled_yaml:bs_revive2_unwa_config.yaml; native_signature=vocals|other; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_revive2_unwa	BandSplit Roformer — Vocals Revive v2 · Unwa	vocals|other	full_mix	other	native	vocals	vocals	false	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_revive2_unwa; source=mvsepless; metadata_source=bundled_yaml:bs_revive2_unwa_config.yaml; native_signature=vocals|other; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_revive3e_unwa	BandSplit Roformer — Vocals Revive v3e · Unwa	vocals|other	full_mix	vocals	native	vocals	vocals	true	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_revive3e_unwa; source=mvsepless; metadata_source=bundled_yaml:bs_revive3e_unwa_config.yaml; native_signature=vocals|other; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_revive3e_unwa	BandSplit Roformer — Vocals Revive v3e · Unwa	vocals|other	full_mix	other	native	vocals	vocals	false	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_revive3e_unwa; source=mvsepless; metadata_source=bundled_yaml:bs_revive3e_unwa_config.yaml; native_signature=vocals|other; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_roformer_inst_hyperacev2	BandSplit Roformer — HyperACE v2 Instrumental · Unwa	vocals|instrument	full_mix	vocals	native	instrument	instrument	false	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_roformer_inst_hyperacev2; source=extras; metadata_source=bundled_yaml:config_bs_hyperace_v2_inst.yaml; native_signature=vocals|instrument; backend_primary=instrument; backend_target=instrument; reviewed_contexts=full_mix
mdx:bs_roformer_inst_hyperacev2	BandSplit Roformer — HyperACE v2 Instrumental · Unwa	vocals|instrument	full_mix	instrument	native	instrument	instrument	true	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_roformer_inst_hyperacev2; source=extras; metadata_source=bundled_yaml:config_bs_hyperace_v2_inst.yaml; native_signature=vocals|instrument; backend_primary=instrument; backend_target=instrument; reviewed_contexts=full_mix
mdx:bs_roformer_male_female_by_aufr33_sdr_7.2889	BandSplit Roformer — Male/Female · Aufr33	male|female	full_mix	male	native	male		true	vocal.male	Male Vocals	Male_Vocals		vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_roformer_male_female_by_aufr33_sdr_7.2889; source=Politrees; metadata_source=bundled_yaml:config_bs_roformer_chorus_male_female.yaml; native_signature=male|female; backend_primary=male; backend_target=; reviewed_contexts=full_mix
mdx:bs_roformer_male_female_by_aufr33_sdr_7.2889	BandSplit Roformer — Male/Female · Aufr33	male|female	full_mix	female	native	male		false	vocal.female	Female Vocals	Female_Vocals		vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_roformer_male_female_by_aufr33_sdr_7.2889; source=Politrees; metadata_source=bundled_yaml:config_bs_roformer_chorus_male_female.yaml; native_signature=male|female; backend_primary=male; backend_target=; reviewed_contexts=full_mix
mdx:bs_roformer_revive_by_unwa	BandSplit Roformer — Revive · Unwa	vocals|other	full_mix	vocals	native	vocals	vocals	true	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_roformer_revive_by_unwa; source=Politrees; metadata_source=bundled_yaml:config_bs_roformer_revive_by_unwa.yaml; native_signature=vocals|other; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_roformer_revive_by_unwa	BandSplit Roformer — Revive · Unwa	vocals|other	full_mix	other	native	vocals	vocals	false	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_roformer_revive_by_unwa; source=Politrees; metadata_source=bundled_yaml:config_bs_roformer_revive_by_unwa.yaml; native_signature=vocals|other; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_roformer_revive_v2_by_unwa	BandSplit Roformer — Revive v2 · Unwa	vocals|other	full_mix	vocals	native	vocals	vocals	true	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_roformer_revive_v2_by_unwa; source=Politrees; metadata_source=bundled_yaml:config_bs_roformer_revive_by_unwa.yaml; native_signature=vocals|other; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_roformer_revive_v2_by_unwa	BandSplit Roformer — Revive v2 · Unwa	vocals|other	full_mix	other	native	vocals	vocals	false	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_roformer_revive_v2_by_unwa; source=Politrees; metadata_source=bundled_yaml:config_bs_roformer_revive_by_unwa.yaml; native_signature=vocals|other; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_roformer_revive_v3_by_unwa	BandSplit Roformer — Revive v3 · Unwa	vocals|other	full_mix	vocals	native	vocals	vocals	true	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_roformer_revive_v3_by_unwa; source=Politrees; metadata_source=bundled_yaml:config_bs_roformer_revive_by_unwa.yaml; native_signature=vocals|other; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_roformer_revive_v3_by_unwa	BandSplit Roformer — Revive v3 · Unwa	vocals|other	full_mix	other	native	vocals	vocals	false	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_roformer_revive_v3_by_unwa; source=Politrees; metadata_source=bundled_yaml:config_bs_roformer_revive_by_unwa.yaml; native_signature=vocals|other; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_roformer_voc_gabox	BandSplit Roformer — Vocals · Gabox	Vocals|Instrumental	full_mix	Vocals	native	Vocals	Vocals	true	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_roformer_voc_gabox; source=Politrees; metadata_source=bundled_yaml:config_bs_roformer_voc_gabox.yaml; native_signature=Vocals|Instrumental; backend_primary=Vocals; backend_target=Vocals; reviewed_contexts=full_mix
mdx:bs_roformer_voc_gabox	BandSplit Roformer — Vocals · Gabox	Vocals|Instrumental	full_mix	Instrumental	native	Vocals	Vocals	false	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_roformer_voc_gabox; source=Politrees; metadata_source=bundled_yaml:config_bs_roformer_voc_gabox.yaml; native_signature=Vocals|Instrumental; backend_primary=Vocals; backend_target=Vocals; reviewed_contexts=full_mix
mdx:bs_roformer_voc_hyperacev2	BandSplit Roformer — HyperACE v2 Vocals · Unwa	vocals|instrument	full_mix	vocals	native	vocals	vocals	true	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_roformer_voc_hyperacev2; source=extras; metadata_source=bundled_yaml:config_bs_hyperace_v2_voc.yaml; native_signature=vocals|instrument; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_roformer_voc_hyperacev2	BandSplit Roformer — HyperACE v2 Vocals · Unwa	vocals|instrument	full_mix	instrument	native	vocals	vocals	false	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_roformer_voc_hyperacev2; source=extras; metadata_source=bundled_yaml:config_bs_hyperace_v2_voc.yaml; native_signature=vocals|instrument; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_siamese_vocals_unwa	BandSplit Roformer — Siamese Vocals · Unwa	vocals|instrument	full_mix	vocals	native	vocals	vocals	true	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_siamese_vocals_unwa; source=mvsepless; metadata_source=bundled_yaml:bs_siamese_vocals_unwa_config.yaml; native_signature=vocals|instrument; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:bs_siamese_vocals_unwa	BandSplit Roformer — Siamese Vocals · Unwa	vocals|instrument	full_mix	instrument	native	vocals	vocals	false	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_siamese_vocals_unwa; source=mvsepless; metadata_source=bundled_yaml:bs_siamese_vocals_unwa_config.yaml; native_signature=vocals|instrument; backend_primary=vocals; backend_target=vocals; reviewed_contexts=full_mix
